Year,USDNo,StudentID,Race,Gender,IEP,ESOL,Lunch,PHYS1,PHYS2,PHYS3,PHYS4,PHYS5,PHYS6,PHYS7,SOC8,SOC9,SOC10,SOC11,SOC12,SOC13,SYM14,SYM15,SYM16,SYM17,SYM18,GK19,GK20,GK21,GK22,GK23,OC24,OC25,OC26,OC27,OC28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,MC36,MC37,MC38,MC39,MC40,MC41,WH42,WH43,WH44,WH45,WH46,ATT47,ATT48,ATT49,ATT50,ATT51,PHYS1S,PHYS2S,PHYS3S,PHYS4S,PHYS5S,PHYS6S,PHYS7S,SOC8S,SOC9S,SOC10S,SOC11S,SOC12S,SOC13S,SYM14S,SYM15S,SYM16S,SYM17S,SYM18S,GK19S,GK20S,GK21S,GK22S,GK23S,OC24S,OC25S,OC26S,OC27S,OC28S,WL29S,WL30S,WL31S,WL32S,WL33S,WL34S,WL35S,MC36S,MC37S,MC38S,MC39S,MC40S,MC41S,WH42S,WH43S,WH44S,WH45S,WH46S,ATT47S,ATT48S,ATT49S,ATT50S,ATT51S,ESOL_Participation_Code,lunch_re,male,minority,iep_re,phys,soc,sym,gk,oc,wl,mc,wh,att,keli_s
2010,480,5120000095,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,none,mastered,somewhat,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,never,rarely,never,rarely,none,none,never,rarely,rarely,rarely,rarely,rarely,rarely,rarely,some,some,sometimes,sometimes,no,sometimes,rarely,no,no,none,none,never,sometimes,rarely,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,often,often,sometimes,rarely,sometimes,never,rarely,some,most,sometimes,sometimes,sometimes,rarely,rarely,rarely,rarely,rarely,some,some,rarely,sometimes,no,rarely,rarely,yes,sometimes,some,some,rarely,rarely,sometimes,often,sometimes,often,often,sometimes,often,often,often,sometimes,3,0,1,1,0,1.5714285714,1.8333333333,0.6,0.4,1,1.2857142857,0.3333333333,1.6,1.8,1.6444444444
2010,480,5120000097,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,none,somewhat,mastered,mastered,somewhat,none,none,sometimes,rarely,often,sometimes,rarely,rarely,sometimes,rarely,never,never,never,some,some,sometimes,rarely,rarely,often,sometimes,rarely,sometimes,rarely,none,none,rarely,rarely,no,never,never,no,no,none,some,sometimes,never,rarely,rarely,rarely,sometimes,rarely,sometimes,rarely,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,often,sometimes,often,often,often,often,often,sometimes,most,most,often,often,often,often,often,often,often,often,most,most,often,often,first only,sometimes,sometimes,yes,yes,many,many,often,often,often,sometimes,sometimes,often,often,often,sometimes,often,often,often,,0,0,1,0,0.8571428571,1.6666666667,0.6,1.2,1.8,0.2857142857,0.5,1.2,1.6,2.4666666667
2010,480,5120000100,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,none,somewhat,somewhat,somewhat,none,none,rarely,sometimes,never,sometimes,rarely,sometimes,sometimes,never,rarely,never,never,none,none,never,never,never,sometimes,sometimes,rarely,rarely,never,none,none,sometimes,never,no,never,never,no,no,none,none,never,never,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,sometimes,often,often,often,often,sometimes,rarely,most,most,often,often,often,often,often,often,often,often,some,some,often,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,,0,0,1,0,0.5714285714,1.3333333333,0.6,0,1.2,0.2857142857,0,1.8,1.6,2.4
2010,480,5120000102,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,somewhat,mastered,somewhat,somewhat,somewhat,often,often,sometimes,sometimes,often,sometimes,sometimes,rarely,rarely,sometimes,sometimes,none,some,rarely,sometimes,never,sometimes,sometimes,rarely,sometimes,never,some,none,rarely,never,no,rarely,never,sometimes,no,some,many,never,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,somewhat,somewhat,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,sometimes,often,often,sometimes,sometimes,often,often,sometimes,some,most,sometimes,rarely,rarely,sometimes,often,often,often,often,some,none,never,never,first only,never,never,yes,sometimes,some,many,sometimes,often,often,sometimes,often,sometimes,often,often,often,often,often,often,3,0,1,1,0,1.1428571429,2.5,1.6,0.8,1.4,0.4285714286,1,2.2,2.2,1.9111111111
2010,480,5120000103,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,mastered,mastered,sometimes,sometimes,sometimes,sometimes,sometimes,often,rarely,rarely,sometimes,rarely,sometimes,none,most,sometimes,sometimes,sometimes,often,often,often,often,sometimes,some,none,never,rarely,no,never,never,yes,no,none,many,never,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,somewhat,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,often,sometimes,often,sometimes,often,sometimes,sometimes,sometimes,some,most,often,sometimes,never,often,often,often,often,sometimes,some,none,never,never,no,never,never,yes,sometimes,some,some,never,often,often,rarely,sometimes,often,often,sometimes,sometimes,often,sometimes,often,3,0,1,1,0,1.7142857143,2.1666666667,1.4,1.6,2.8,0.2857142857,1,2.2,2,1.7555555556
2010,480,5120000104,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,somewhat,somewhat,none,none,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,never,some,some,rarely,rarely,rarely,sometimes,sometimes,rarely,rarely,rarely,some,some,sometimes,sometimes,first only,rarely,never,sometimes,no,none,some,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,sometimes,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,most,some,often,often,first only,sometimes,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,0.5714285714,2,1.2,1,1.4,1.1428571429,0.8333333333,2,2,2.4666666667
2010,480,5120000105,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,mastered,mastered,,often,often,rarely,often,often,sometimes,sometimes,sometimes,sometimes,rarely,rarely,some,some,rarely,sometimes,sometimes,often,often,sometimes,often,often,some,some,often,often,first only,sometimes,sometimes,yes,no,many,many,sometimes,sometimes,often,often,often,often,often,often,often,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,often,some,most,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,often,most,most,often,often,first only,sometimes,sometimes,yes,yes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.8333333333,2.5,1.6,1.4,2.8,1.8571428571,1.6666666667,3,2.8,2.3555555556
2010,480,5120000106,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,somewhat,somewhat,none,none,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,never,never,never,some,some,rarely,rarely,rarely,never,rarely,never,never,never,none,none,sometimes,sometimes,no,never,never,sometimes,no,none,some,never,rarely,never,rarely,sometimes,rarely,rarely,rarely,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,sometimes,often,often,most,most,often,often,often,often,often,often,often,often,all,most,often,often,both,often,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,0.5714285714,2,0.6,1,0.2,0.5714285714,0.5,1,1.8,2.6222222222
2010,480,5120000107,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,sometimes,sometimes,often,sometimes,sometimes,never,sometimes,none,most,rarely,sometimes,rarely,often,often,sometimes,sometimes,sometimes,some,some,often,often,first only,never,never,yes,no,none,many,rarely,sometimes,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,some,some,often,often,both,often,sometimes,yes,sometimes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.7142857143,2.6666666667,1.8,1.2,2.4,1.2857142857,1.1666666667,3,3,2.3111111111
2010,480,5120000108,hispanic/latino,male,Other Health Impaired,ELL,Regular Priced Lunch,none,none,none,none,none,none,none,sometimes,sometimes,sometimes,never,sometimes,sometimes,never,never,rarely,never,never,none,some,never,never,sometimes,never,never,never,never,never,none,none,never,never,no,never,never,no,no,none,some,never,never,never,sometimes,often,often,never,often,sometimes,sometimes,often,rarely,none,none,none,none,none,none,none,often,often,sometimes,rarely,often,often,rarely,never,never,never,never,none,some,sometimes,sometimes,rarely,never,never,never,never,never,none,none,never,never,no,never,never,no,no,none,some,rarely,sometimes,sometimes,often,often,often,often,sometimes,rarely,often,sometimes,never,3,0,1,1,1,0,1.6666666667,0.2,0.6,0,0,0.1666666667,1.6,2.2,0.7333333333
2010,480,5120000109,hispanic/latino,male,Speech Language Disability,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,none,none,none,never,never,never,never,never,never,never,never,never,never,never,none,none,never,never,never,never,never,never,never,never,none,none,never,never,no,never,never,no,no,none,none,never,never,never,never,never,rarely,never,rarely,never,rarely,rarely,never,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,sometimes,often,sometimes,sometimes,sometimes,often,often,often,often,sometimes,rarely,some,most,often,often,sometimes,often,often,sometimes,often,sometimes,some,some,often,sometimes,first only,sometimes,rarely,yes,no,none,many,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,often,sometimes,sometimes,3,0,1,1,1,0.2857142857,0,0,0,0,0,0,0.2,0.6,2
2010,480,5120000118,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,mastered,none,none,somewhat,rarely,sometimes,sometimes,rarely,sometimes,sometimes,rarely,rarely,sometimes,rarely,never,none,some,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,none,none,sometimes,sometimes,no,rarely,rarely,no,no,none,some,never,rarely,rarely,sometimes,rarely,rarely,sometimes,rarely,sometimes,sometimes,rarely,rarely,mastered,mastered,mastered,mastered,somewhat,mastered,mastered,sometimes,often,sometimes,rarely,often,often,sometimes,sometimes,often,never,rarely,most,most,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,some,some,rarely,rarely,no,rarely,rarely,yes,sometimes,some,many,rarely,often,rarely,rarely,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,rarely,3,0,1,1,0,0.5714285714,1.6666666667,1,0.8,1,0.8571428571,0.3333333333,1.4,1.4,1.6666666667
2010,480,5120000120,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,never,rarely,some,most,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,none,none,rarely,rarely,no,rarely,rarely,no,no,none,many,rarely,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,mastered,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,sometimes,sometimes,sometimes,often,often,often,often,sometimes,sometimes,some,most,sometimes,often,sometimes,often,often,often,sometimes,sometimes,most,most,sometimes,often,both,sometimes,rarely,yes,sometimes,some,many,rarely,often,sometimes,sometimes,often,often,often,often,often,often,often,sometimes,3,0,1,1,0,1.5714285714,2.1666666667,1.4,1.4,2,0.5714285714,0.8333333333,1.8,1.6,2.2
2010,480,5120000121,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,somewhat,somewhat,none,never,never,never,rarely,never,rarely,never,rarely,sometimes,never,never,none,most,sometimes,sometimes,rarely,rarely,rarely,rarely,rarely,never,none,none,never,rarely,no,never,never,yes,sometimes,none,many,sometimes,sometimes,rarely,rarely,never,never,never,never,sometimes,sometimes,never,never,somewhat,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,sometimes,sometimes,often,often,often,rarely,sometimes,rarely,rarely,some,most,often,sometimes,often,sometimes,often,sometimes,sometimes,rarely,some,some,sometimes,sometimes,first only,rarely,rarely,yes,sometimes,many,many,often,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,3,0,1,1,0,0.5714285714,0.3333333333,0.6,1.4,0.8,0.1428571429,1.5,0.4,0.8,1.8
2010,480,5120000124,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,somewhat,mastered,none,none,somewhat,rarely,sometimes,sometimes,rarely,sometimes,sometimes,rarely,rarely,sometimes,never,never,none,some,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,some,some,sometimes,sometimes,no,rarely,rarely,no,no,none,some,never,sometimes,rarely,sometimes,rarely,sometimes,sometimes,rarely,sometimes,sometimes,rarely,never,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,rarely,sometimes,often,often,sometimes,sometimes,rarely,rarely,most,most,rarely,rarely,rarely,sometimes,sometimes,sometimes,rarely,sometimes,most,most,often,often,both,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,sometimes,often,rarely,sometimes,sometimes,rarely,sometimes,sometimes,rarely,rarely,3,0,1,1,0,0.8571428571,1.6666666667,0.8,0.8,1,1.1428571429,0.5,1.6,1.2,1.8666666667
2010,480,5120000126,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,somewhat,somewhat,mastered,somewhat,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,rarely,rarely,rarely,none,some,rarely,sometimes,rarely,sometimes,sometimes,sometimes,rarely,rarely,some,some,sometimes,sometimes,no,never,rarely,yes,no,some,some,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,sometimes,often,sometimes,often,sometimes,sometimes,most,most,often,sometimes,often,often,often,often,often,often,all,all,often,often,both,sometimes,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.1428571429,2.1666666667,1.4,1,1.6,1,1.1666666667,2,2,2.5555555556
2010,480,5120000128,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,somewhat,none,none,rarely,sometimes,never,never,never,never,never,never,never,never,never,none,none,never,never,never,never,never,never,never,never,none,none,rarely,never,no,never,never,no,no,none,none,never,never,never,never,often,sometimes,rarely,never,never,,sometimes,never,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,sometimes,often,often,sometimes,often,often,sometimes,sometimes,most,most,often,often,often,sometimes,often,rarely,sometimes,sometimes,most,most,often,often,first only,sometimes,sometimes,yes,sometimes,some,many,sometimes,often,sometimes,often,often,often,often,often,often,often,often,often,3,0,1,1,0,0.4285714286,0.5,0,0,0,0.1428571429,0,1.2,0.5,2.2888888889
2010,480,5120000129,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,somewhat,none,none,none,often,often,sometimes,rarely,sometimes,sometimes,rarely,never,never,never,never,some,none,rarely,never,sometimes,never,sometimes,never,never,never,none,none,sometimes,rarely,no,rarely,never,sometimes,no,none,none,rarely,never,never,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,sometimes,often,sometimes,often,rarely,rarely,rarely,sometimes,some,most,often,sometimes,often,rarely,sometimes,rarely,rarely,rarely,some,some,often,often,first only,sometimes,rarely,yes,sometimes,many,some,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,often,often,often,often,3,0,0,1,0,0.7142857143,2.1666666667,0.2,0.8,0.4,0.5714285714,0.3333333333,1.4,2,1.9111111111
2010,480,5120000133,hispanic/latino,female,Speech Language Disability,English Speaking,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,mastered,often,often,often,sometimes,sometimes,sometimes,sometimes,often,often,rarely,never,some,some,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,none,none,rarely,sometimes,no,never,never,no,no,none,none,sometimes,often,often,often,often,often,sometimes,sometimes,often,often,often,often,mastered,somewhat,mastered,mastered,mastered,mastered,mastered,sometimes,sometimes,sometimes,rarely,rarely,sometimes,rarely,rarely,rarely,never,never,some,most,sometimes,rarely,rarely,rarely,rarely,never,never,never,none,none,rarely,rarely,no,never,never,no,no,none,some,never,rarely,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,,0,0,1,1,1.4285714286,2.5,1.8,1.2,2,0.4285714286,0.8333333333,2.8,2.8,1.0444444444
